,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
11,0,0.2684218554870216,1.4534411392311708,-3.3135901080030603,-1.4824178904619076,4.201143051969028,-4.019277086387503,-0.1652372357423206,0.7061003481031861,-0.6670196784836172,-1.484834771469113,-0.6932014900973331,0.07508042705176124,-1.6430569534819262,-2.8991326230758445,-0.6927708571636213,-3.821252524722676,0.438535828848155,-2.1139482715893965,-3.821252524722676,-1.1252058220326848
12,0,-0.1991984847112052,-2.222733867897436,-2.4400650696116495,-4.2748014446230425,-2.541001566226545,-1.857474477052095,-0.5391996864340254,1.1786334830664305,1.1998801265101893,0.18833678883684496,-1.0163681101725623,0.4950273774418178,-2.267810847590536,-2.163722470699861,-0.2972885067009473,0.4142456332058322,-0.5362757382953359,0.20242357759429078,0.4142456332058322,0.754511156965395
13,1,0.45969567154189606,-1.141326390096804,0.5635470092539419,-0.508665173602245,0.6775678574351586,-0.7041156152229598,1.2520966628941783,0.9325170113014543,1.530706772563413,-0.39553815194539466,-0.516330659869452,-0.7485133625447048,1.3774490716040493,0.8994983776296891,-0.3841668713734848,-0.4091281421103635,-0.3513549188295185,-0.7059183569539434,-0.4091281421103635,-0.9629420063800443
14,1,1.0645869299443238,-0.6628357057498281,-1.5289516028296224,-1.2069975342713242,-1.6202389419398315,4.16448213750035,-0.2195217253146107,0.05101130664239159,-1.2285711252017915,-1.0997379460450545,-2.6483273516380175,3.424013529589184,-4.710342694405099,1.5651868846523267,1.1935343595382175,0.45857172177926653,1.461768446134431,1.6690123140515922,0.45857172177926653,-1.89725551055984
15,0,0.5073893065750232,2.229468011831712,-2.6621865557913122,3.1517618766190396,4.244384955837544,-0.5259918256264436,0.6165712558544317,0.7987191188475353,-1.647381962814771,1.2823668657333775,1.5641130164869415,-0.5111444310904886,-0.32078815640314506,-1.1807981657670443,1.698629322317005,-1.285270211889177,-0.7267088376676399,1.3322175202593436,-1.285270211889177,-1.1956673730136949
16,0,1.018161971024264,1.3414391262382048,2.0760950194456784,1.41414769697348,-0.2714750579651858,-0.7627673029657015,-1.9742660269570966,-0.8201273914593544,-0.04596804356156681,0.407670825073176,-2.3537089406749323,-2.531916959169062,-2.4072315144300425,3.048406504156232,0.42665923313999676,-0.3577766814021377,1.1766179075621546,-0.35316464731011066,-0.3577766814021377,-2.684360759901452
17,0,-1.1285349294948608,-0.7919862566118316,0.27383148342492825,8.109846786107209,6.090969928634391,0.8559323753019404,-2.055532404702648,1.5523973580746144,1.0756534970810576,-0.4532510081020462,0.5693709158988597,0.2231302560298877,2.8537847965526195,1.4652296104065687,0.6965267337584513,-1.314578035191484,-0.03292237315769317,6.357534306591175,-1.314578035191484,3.044033718442345
18,0,0.19644180492718327,-1.3235610872173629,0.4593552681238108,-0.19244578444121394,0.9014754875312089,-0.6432187350632906,0.6115885293443751,1.6561961563672085,-0.060228624037224704,-0.2792719606409242,-1.693225403492419,-0.7693292912119973,-0.8441561433941569,-2.7746599395482625,-0.21659283548272043,-4.1809545890204465,0.0400660698616985,-1.1878699156838413,-4.1809545890204465,1.026779288713901
19,0,0.30020025659342064,-1.9708685090137799,1.5305903005357566,-1.787327788760017,3.759730277956807,-1.8270228909025141,0.9277587248398247,1.876351172717619,0.8126914709914933,-0.3321299043633178,-2.137379394265379,-0.06587968061109137,2.1594047393475617,-2.346900083169643,0.4835574605803282,-6.696114035147832,0.877613869181854,-4.791071426740361,-6.696114035147832,-0.3349710365477869
20,0,0.3084763128917073,3.566410928903654,1.658819071469487,2.3170991823284512,1.6852705317321162,0.1439187041820146,0.9482092816801088,0.6385790701009302,2.132610715626661,0.2898586652139564,-0.7307865573204256,-0.07744302176738224,-1.5618344410496976,2.2812115863764157,-0.5070354997617179,-0.6289464241950842,2.333343420610762,-0.814170580210431,-0.6289464241950842,-1.4762006401313859
21,1,-1.036226739699395,-2.5863578282355584,0.38998698290768397,2.4562260410883905,0.6610079348641863,3.4826996592335338,-0.6460255148665693,0.18889364621546087,0.2123528646308172,0.8309944713471107,-0.14257685448904597,-1.4490062020064793,0.7664455584400769,2.0799647129451992,-0.5719781526973841,-0.14513805414846964,-1.44348537803587,1.9609596434454386,-0.14513805414846964,-3.7881249880861207
22,0,1.2559474270727802,0.5190188691282862,0.12980419826347417,-1.9640864363843864,0.3639690103130361,-1.7042541081422922,0.15823572276964062,2.6463503871381255,1.6180296699631123,1.0362561764469944,-0.5113094317900764,-1.8223284970800364,0.31837567985436493,2.695114779532634,0.7258213693023015,0.7393049212883521,-0.10291610027773154,-2.657359372678925,0.7393049212883521,-4.855172699793518
23,1,-1.3761553379828337,0.569096588849277,1.1692703022329414,0.48472447923301665,-2.57118721123784,1.7193767212020017,1.9877374798837246,0.11610619484659415,0.28461127674038,-2.2900908521749,-2.104716401169582,0.216641389550306,-4.589500582611505,0.14166047236413962,-2.4730718470699715,-0.5425319191068978,1.8451146859728342,1.0114710040567407,-0.5425319191068978,0.2607866422711481
24,1,-0.43022365782116156,2.147052785140977,1.0826694063977487,4.600522143477598,1.5355388880705232,1.7760804135235293,0.133553126115191,1.1963321912086635,-0.7431849975372088,1.0382100996475416,-2.0453251701365383,-1.5173160785983884,-4.722687062135778,-0.7088734523026493,-1.5999424045056667,-3.9595982562533565,1.566758523561866,1.1711520160569995,-3.9595982562533565,-1.001944761280584
25,0,0.7120592745623917,-2.6110129568536125,1.0619923837315925,-0.6515535651139824,-0.5767585495546218,-1.1747943123882356,-0.4988159829970874,1.0582765509853147,0.21146209848174796,-2.1129380399113136,-1.8417368955968625,-2.195766853645349,-0.10051735841888784,-0.4381498552576012,0.12339950287985359,-1.9132121056533373,-0.640397387972684,-0.3748374337366991,-1.9132121056533373,-0.3265561923582184
26,0,0.8679887378151329,-0.3760239232277537,3.0699583042563594,3.2127787180459904,0.37132972924002594,1.2974218090792893,-0.004711526356031934,1.5480120442984997,-0.7387924388261009,-0.02425730910413007,1.7588155150135965,-0.9534335309712795,0.9031487259625821,-0.20760520561493387,0.12371375141650348,-1.199591783295407,1.9445254083019854,0.9915052702362946,-1.199591783295407,0.11328718608712643
27,0,0.40351246110940886,-1.497566481553137,-2.1454308875770116,-2.5165937986376017,1.8346752885156619,-1.5075133732234298,1.007077787821981,-0.41900558364343865,1.6371474463463025,-0.9298073595756698,-1.981121573452667,0.008799153992547298,0.9866579913978193,-2.3839596634519538,-0.5027670278830432,-2.8845386122133725,-2.498883185764098,-2.2021371072272986,-2.8845386122133725,0.7496614941798355
28,0,-1.112450573595586,0.6336922039205849,-4.2798401402045405,-1.9304690322436495,0.8222968324924775,-2.9555720646788135,-0.08835325605164454,-0.5398565326896719,-1.0671492142477343,-0.2622868511104386,1.1918570952707146,-1.0043598573459218,-0.3141324964452582,-0.7649168256109119,1.4075022828735302,1.8689215149524234,-2.3085000053107465,0.31366723519074324,1.8689215149524234,-1.7416963523281077
29,1,-1.1848748468590853,2.275383530869474,-1.0055231437710543,0.7587433690816455,2.787488399899453,-0.8107361926991344,0.3516689892138479,1.6791489623406104,-0.16036673454784947,1.0830275350335719,-3.698696950818597,1.9464049599920559,-2.3425959064732655,1.0794985584809946,0.134670002658186,-1.8434815266104831,0.924989732479678,0.12636175680015774,-1.8434815266104831,1.7293350706756132
30,0,1.1657476068703823,-2.236779185078953,4.348432278630982,6.075428194093334,3.348901311416588,-0.1842402411439946,-0.010561386080794863,0.5354534492173284,1.5556125088238422,1.6778027669976516,-1.9581267035517311,-2.4649545192070836,4.872884470082237,1.3211519101188038,1.5922133886886194,-2.8779019724686634,-1.3691149653295671,2.4400625453510085,-2.8779019724686634,4.904912063081255
31,1,-1.2648861428463607,-0.6519111109750718,-6.154334527189274,-2.208178308719218,1.2631970294746013,0.002541478962918481,-1.1902739688364712,0.74270561252021,-0.5815465140206996,1.103171052159998,-1.1081581418448505,0.6075726604940788,-1.8170152475717951,2.790670184026158,0.3140216627543455,3.1431753000926843,-2.9989672185813814,1.9674512074984913,3.1431753000926843,-5.3021855498897175
32,1,0.8238947871238735,1.9816316249119208,4.950748792255547,3.0165420057952064,2.457457465057042,1.5631480030134313,-0.1622780139435002,0.22125320057341297,0.6021126037760758,-0.40203571365213264,-2.9478843208369754,-1.272540922738399,3.1509270363439152,2.1542549696896374,1.5113774603577872,-3.3804407117987423,-0.5342758816864305,-3.7004966350758903,-3.3804407117987423,1.3875359974965726
33,1,-0.8799112960961023,-3.8425598394587066,-1.9446590074863352,2.519070607596526,0.948510456277455,7.4625113351079015,1.1461532162178827,-0.22793182964839934,1.4484815975853051,0.6285316848808878,-1.2158903367522307,2.00227468467912,-2.0441979493664504,3.1684029037235106,1.127006664888183,0.15051249757819934,-0.5394193403773451,4.592533790232315,0.15051249757819934,-5.738935988631692
34,0,-0.7203089548229492,0.35020148286686925,-6.050794514140924,-7.017467851351315,-0.6672166100700087,-1.174817526107481,-0.5047210776787076,1.3454712528371413,0.33080355398032957,1.3346635803424889,-0.7414037751677552,0.20983799740627132,-2.3341079275808605,-4.547433748432974,0.2903760127943448,-1.4364107824251646,-3.848025238084555,-4.96720479569537,-1.4364107824251646,-3.2304513407711535
35,1,1.65209945002507,-0.26368197698959406,1.0429055586007185,2.7757345364894395,3.0797161832253086,2.0600649870030834,-0.5983717069097099,0.36180738920631506,1.1630695775172673,-0.23444023311524967,-2.191016815737529,1.0798344693522626,-0.1791542469012168,2.0401655569492125,0.9799444794939792,-2.396132651885568,1.1533239008138634,0.9127497880847039,-2.396132651885568,-0.7853051662003989
36,0,0.6778675704469247,1.269430636727535,3.108863833137183,1.991695181809863,3.65435257215312,-1.3861816416248698,-1.193308786373778,1.7803607565175292,0.43641930032166165,-0.2813553745649535,0.5861322451559737,0.05487470540039632,4.833670617071483,1.1887489269076201,0.9969791337571876,-1.5747482734531009,0.9667406165156455,-2.072621170880613,-1.5747482734531009,1.9316390685985034
37,0,0.7274039318780201,-3.137991388336302,3.5832630800828404,5.302636666788627,1.262002309323169,1.9852528205850044,0.19706011179108152,-1.5364879830803273,-0.1529727510129573,0.5558302737053876,-0.04349549987723142,-1.4702352153171079,2.892830322475752,0.2460895086248546,-0.5258608151227459,-1.9468063189570413,-0.13752547304183368,3.531376485883012,-1.9468063189570413,3.0004573834193855
38,0,-0.3347059357944189,1.3894054718299635,-3.92010269267394,1.025781519090126,2.260265802294889,-0.24485576708563359,0.051968018577329925,1.5934729553548646,0.39325537959256374,-1.3595361470881608,-2.475906383168317,0.09941777484941364,-3.626367989159371,-1.460193328862013,1.430446332866083,-1.883946290564524,-1.8305178320540665,1.472052751305181,-1.883946290564524,0.16781508725424024
39,1,0.5054871028545525,3.1906285243733414,1.767597915877313,-0.23501277323136047,2.182627211308423,-2.31752326143349,-0.03907843439809122,-1.7636203326950937,0.29614224710020487,0.4311919185570269,-1.2141108789656354,0.5811143612723088,-1.439331506557514,-1.4224714222688073,1.8062779295416962,-3.9364227560506007,3.235727682400137,-3.678340355290952,-3.9364227560506007,0.9652644218263261
40,0,0.03237194658126755,1.4847192768069504,-3.6049708398349267,-0.4355561161646,1.2197314406281914,0.13651783477824156,0.3950400178069071,-0.621548780454339,-0.46483144944444243,-0.3291231007954418,-1.752466827961309,0.7043607123494927,-4.689798646990236,-3.1629041252144914,0.17929502652570495,-2.866951497909715,-0.5185258667832428,-0.05488377405611641,-2.866951497909715,-0.38775418646417237
41,1,1.4527503696915278,-0.7103618643839307,-1.706164373037552,-1.2478488591396173,-2.5048393637042228,2.976037595621642,2.023546042216395,-0.789220632056381,2.1341017130250006,0.806836686988359,-0.16157936215267274,0.5215437734578469,-0.47354594468588995,1.3825447905503365,-0.07481209264468178,3.2079843285264684,-2.5236054770695016,1.093022784797135,3.2079843285264684,-1.3791211773735779
42,0,1.8210688037655454,-0.40589546736175486,3.7206787865490134,3.2118828414305063,0.26387935937390583,1.529701189299935,0.963660895561872,-1.1587598358449147,0.7924699386780647,0.18052999855450547,-0.9571970905153969,-2.7296889037828542,0.03746704043473911,-0.4455450439047631,-0.6379776187729027,-3.4042519519878405,0.365647284589396,-0.7216811185036817,-3.4042519519878405,-0.25680068962699987
43,0,1.4623130652806586,-2.5912186113141136,4.262255635107892,0.9788795517967229,-0.5927398022668792,0.09750385389492591,1.4327022336579862,-0.8463201047582517,1.4244839027296,0.9723574441556074,-1.5515964958567068,-1.4323011803937322,1.7314584366271666,-0.46258601813546874,-0.1997767864982454,-2.873606007782148,0.7711283731150972,-0.705777381227365,-2.873606007782148,2.374022738450829
44,1,0.17127986316669053,-2.750319022579735,-0.1360077107386406,0.3413139432686815,-1.1764909503655443,3.7236880106724337,0.23024742551751956,1.1480378444353383,0.6873769977105052,0.22721750828730208,1.6677912817634595,0.017779880720237312,2.529980950324967,2.073349774127678,0.49459868563176257,2.8101052223861362,-1.9844465140298553,1.7689206609254557,2.8101052223861362,-2.5633981395013525
45,1,0.8646220631212247,-2.454661632770002,-3.1792617847892153,-1.1242939586526892,0.6221820219424533,-0.802511915259087,-0.10773206912763239,0.36940457182870134,-1.2421233099301259,-0.2787660821151732,0.008894236731112254,0.5641138503172559,1.0677523660258996,2.6567030560757736,-0.03206644776375542,3.405031114425737,-1.7799048921663396,3.1579823199676085,3.405031114425737,-1.677793139618852
46,1,0.6771366932449534,2.0321123205965956,-5.440066509736589,-3.2348689344439205,-2.426153121660265,-0.5093232071405397,-1.7629393718395416,-0.5940665625898449,-0.8933139499438133,-1.1737402271606594,-3.801542107659402,1.2167621467485052,-7.52341876273688,-0.08341618368730294,0.013424771909818847,1.887784756644425,-1.4136784428527853,1.3654635092617755,1.887784756644425,-0.7596930107225598
47,1,2.332791192012886,-0.9660855784562937,0.4399580851901309,-0.17375161603126235,-2.455888731492338,0.4769667812567028,-0.7746693435361346,0.583249632056258,0.16710082241166205,0.7021343593771365,1.7206378574406047,-1.540842771740746,0.8479061011282994,1.6843741548491915,-1.8663507598008184,3.4391389250588684,-0.8679963868198284,1.3323320006119708,3.4391389250588684,-1.6477121563817165
48,0,1.0833643878660095,-3.2247570841918183,-0.363419141220087,-1.8150026147096128,-1.6202397198289966,-0.9071212339675206,0.2297073972041204,-2.3498040099185604,3.3455081509126785,-0.6728999793656582,1.9288819501856813,-0.16483269490970295,2.2018153630700814,-1.1408591564990072,-1.4466242308914297,1.598601997356995,-0.7462250578931778,1.2002552050432833,1.598601997356995,1.048345980934253
49,0,-0.5482025683201872,0.008468636358708787,0.042242722395393964,2.538926481135078,0.6379638829366967,-1.1655193070350418,1.5598134969469806,0.13298934305220614,0.5081521599298888,-1.083085065277825,1.0140852520300623,-1.5231291249157541,0.2367850141670681,-0.12017928907982275,-0.3311507498191114,0.5787595192768243,-0.2359156468387937,2.626643024652101,0.5787595192768243,1.1734542011239844
50,1,-2.052758212648292,1.5390820070268878,7.5366159096940635,5.9177174893507765,0.9651240033553264,2.425249593504094,0.49727609216362845,-0.12049111485094896,0.018740552661653878,-0.1484540285887582,0.7926006566385443,-4.224123017106869,0.08087278942313625,-1.038117117410823,0.14648950614115397,-5.962846935095456,3.205844661295353,-2.804644241814368,-5.962846935095456,-1.8469134895974018
51,1,-0.10985097306764768,0.4435024049930928,3.4053453673077856,1.1872249857982795,-0.07225446254582576,0.42003746602977055,-0.22907724514861902,-0.19007721880872616,1.3979404276283596,0.07364725710960038,2.554949733023682,-1.556758549675314,0.8398515531672471,0.7675570531586208,-1.5474614052681614,-0.6556384779416143,2.894328387381068,-1.6145356656496572,-0.6556384779416143,-3.408844568809316
52,1,-0.1619756610019831,2.79911173633529,2.3083871627407073,0.5339280360989052,2.0368364107230104,-0.6315021138687354,-0.9244225596123506,1.8628433247203378,-2.129859269702437,-0.06287084066108772,-0.7703694819475883,1.1628550164086278,0.1356713192620296,1.1378470510489764,0.24603133835333882,-1.7991021612189793,2.886661828716743,-2.638859462254675,-1.7991021612189793,0.17467900369269765
53,1,1.75094982066299,-0.8768418683285653,-1.488490286738981,0.023542785233824706,1.0984418956231878,2.6478998227792334,-0.41927076334520963,-0.7703667373938331,0.9085196268451925,-2.13041994298682,-0.74307368733355,1.138481224438271,-1.4798704778468583,2.1448458085639293,1.6559028964758369,0.06646133710477306,0.33127393434294283,0.8259968981473086,0.06646133710477306,-4.512620752241934
54,1,1.8912497168282867,2.0546240562327633,2.297399595526411,-3.699316788688285,2.0063852315741215,-4.404098243663695,0.11681802835040904,1.0135478455356095,0.765928098382853,1.7765951075954654,-1.7741514630989088,2.7072027440005564,4.943746730913314,2.9302277583939316,-0.17351639757059142,0.8130792153567568,1.476294949000164,-4.785281753870921,0.8130792153567568,3.8469404360267316
55,0,0.37538753413188775,-1.1944847514728525,3.223797945327158,1.0120157298003039,1.0698152384248556,-0.262354967353593,1.2704884478271015,-0.3380704831367647,-0.37783196162150245,-0.8108154198860128,1.2609198600764069,1.1684071754386611,1.7834702551290038,-0.7556426146830232,1.6048754754100363,-2.111900635928321,3.568627293805263,-0.16176446955483934,-2.111900635928321,1.7971028865495855
56,1,0.9608001828204964,0.9290078471234712,3.1572575751756253,0.4212804246838363,-4.8343580391923,2.4483141963455086,-0.3558597136614141,-0.4499855766907571,-0.5411859567595529,1.039177664724092,-0.30029731946016613,-1.2333029116056506,-2.260856651790995,-0.4694027901838863,0.3606127604373831,0.8080099734988776,0.5392943495912889,-0.3870111574825569,0.8080099734988776,1.3629990204916762
57,1,-1.1962587271017193,1.5607597040612595,3.3858468030298843,-0.478154319517861,-1.1022417645543632,0.14607091335758995,-0.33468439270579387,0.7222697700253511,0.746877200736462,-0.20314701127785215,2.803411408742906,-1.3010329489122503,2.910007690204108,1.4394335079239948,1.3733943076180732,1.4423613758925176,1.1611723406816943,-3.3515091578243688,1.4423613758925176,-2.230504294715402
58,1,-2.229573739376391,-1.1307834720899836,2.29059023115224,-0.8182014303474945,-0.6308915081344059,1.3635670276460246,-0.4074152661303412,0.6207023820780682,-0.6075380436779869,-1.3086563118945087,1.7240844363277463,-0.6317687886098459,4.062849243438253,3.4069402785144742,-1.4435617031266321,2.422660955403956,-0.23748764200759095,-1.6720950385655247,2.422660955403956,-3.3456246853141574
59,1,-0.2900948935281087,3.5697363248923915,2.5188053931676357,3.8631484712752564,2.083356292295254,-0.7661953820362791,2.0462386330594953,0.0012810110510706324,-0.19417934201999812,-0.14183854852009395,-0.6943886574684842,-0.7388714611553672,-4.772543693088863,-2.0508776221688274,-0.5661850638639719,-5.1170064329613645,4.893799894233046,-0.4750088032528408,-5.1170064329613645,0.21105378805386912
60,0,-0.3304414820977575,1.068564972046367,-2.8784900743481354,4.760892748369538,3.7402571180861877,1.3783805248103111,0.03790794106227904,0.4498357742247513,-0.38224325062387154,1.7415378268720476,2.403100959779374,0.3162447230775399,-1.1505273459566803,-1.1666648425805035,0.24772390344933565,-0.5948862338557509,-0.046322323131486404,4.2807123047806925,-0.5948862338557509,-0.9496021331991039
61,1,2.136189238667438,0.5429963427645863,10.83293196813163,7.59103446533003,0.6033365189388404,5.382253348730829,-0.05052767115018306,-0.13030230340562804,0.7405854634518694,-0.10841699973826277,0.6122571903930695,-5.386389354938039,6.384765933586204,3.7027834753286335,-0.14875103681952265,-3.0335646748099077,-0.0814264604159137,-3.43871105830985,-3.0335646748099077,-1.7788354381558564
62,1,1.4241863667207049,-0.31938016041776607,-1.1227582309152757,4.37309534663702,2.866096613109895,2.8979434433908478,-0.6514799491352133,0.5981346185291917,0.6073313611875938,0.8082945760057546,-3.6944860119432423,0.6748605948527208,-3.916811499331454,1.4383035437638985,-0.2808759852844743,-2.722036809002376,0.33756233253518064,3.9547331830607013,-2.722036809002376,-0.8063672906005538
63,0,-1.5540046542130757,0.40721235684518187,-0.5639545857939493,1.4858117080272737,1.7080261944064983,-0.7038540350807583,-0.8071521591516417,-1.648658867916676,0.6702632843594941,-0.7950571743377977,-0.9855101285366535,-0.5430596930634612,-1.5987045781510358,-1.706486894889319,0.6348653789597162,-2.6405629990766055,0.1992742625900842,0.5796543039537061,-2.6405629990766055,0.8390574111959682
64,0,0.1105598371041498,-1.479501590651366,0.6475065968604895,2.404022381532125,1.7238896219514976,-0.6028822316993797,-1.309052318628305,0.5918938175504669,1.2107087827369245,0.5967501700816195,-2.166453685511381,-1.8395545306683059,0.2849137910846938,-0.17698250323218997,-1.9715017118756109,-2.455747935384741,-1.2072753014525979,1.4205190579048428,-2.455747935384741,1.3903122455545136
65,1,-1.2171996589417795,0.26746566248437553,2.533343218567957,1.486154840119752,-2.4166510193934374,1.7267751267658262,0.5481841190290868,1.251267716212111,0.3567124837216269,1.2671661212137475,-0.8646587896338082,-0.5707202289616123,-3.9987399782828095,0.5111616422505469,0.3602188264333709,-0.7045837213884928,3.012141258903042,1.1407580959833237,-0.7045837213884928,-0.8938695119078863
66,0,1.0613432907644749,0.6944653423904715,-1.8584231381335572,-2.104357181386739,-1.8094996666097685,-1.9086153580968208,-1.4677177881800791,-2.23461386720596,1.1039065356560358,-0.35342863231953303,-2.7523411542994447,-2.5608328796036655,-3.1162619016958315,-1.185488304562353,-0.8999260316298308,-0.43619852679062954,-2.680352085763834,-1.2803791980300185,-0.43619852679062954,-0.40367398281728895
67,0,0.3627853183370021,-2.174967651163192,0.34217392834364313,0.8009767112440742,-1.6681984416474913,-1.408803496043478,1.2122704600336232,1.0117498780784535,1.1548199550664044,0.2715045922065314,-0.4395288230230544,-3.633615840898962,2.4517790103458665,1.6898590864453258,0.0463116212840884,2.8110480063999765,-3.8551820152525313,2.2290121477203484,2.8110480063999765,1.125747461804388
68,0,-0.029341651628724097,0.035735317399115424,0.6227231022101799,-0.28599996907748015,-0.9015965794034001,-1.290893786426334,0.47446555703439963,-0.9718795678012561,-0.26980713522142086,0.9869560401983379,0.09336153783119952,-2.635201099492748,0.4729146147967308,-1.3045728765078919,-0.18575311800882252,-0.5786452079189885,-1.5633866562364553,-1.2915931860449157,-0.5786452079189885,0.21934854375144866
69,0,0.5759600060451544,2.3042267364989084,4.128088877312785,3.649553793858502,0.7147797342501273,1.5281755319985248,0.42147534134091547,1.84293589796331,-1.226694275091181,0.6544155596116257,-0.33971873727817314,-1.0759387935277267,0.20477086407579315,1.7972844287249192,2.0663442013070368,-1.2832243776009222,1.9096566019644299,-0.7896179249876684,-1.2832243776009222,-0.02979493709893774
70,0,0.892460300105747,-0.9686095254524144,1.8404781541249684,4.261361282428081,-1.1690429915690497,-0.41149400059169383,-0.6807332512107005,0.1656751974935282,1.0819127148105587,-0.713058453858806,-2.9131538664008723,-5.801197351530574,-2.8411545272454735,0.43504292746978457,0.4604291872827502,-1.725007243474551,-1.9600088423817126,2.7176372793590127,-1.725007243474551,-0.24754757024940252
71,0,-0.8400776266309455,0.22548483166439884,-4.231564389980765,-0.5151842031034267,1.8697736804710166,-0.08484631944004958,-0.5782161155572897,-0.43162806032216294,2.4318061808612126,0.03891596403215405,-0.5706307033283058,0.2532681891816947,-2.95923346838695,-2.2210276123795922,0.5045641303567797,-1.760660515288878,-1.2291224989589304,0.5825128978956944,-1.760660515288878,-2.06056946557426
